t,ax,ay,az,gx,gy,gz,roll,pitch,yaw
0.0,0.0021741315722465515,0.0038124918937683105,0.00803911592811346,-0.002854384947568178,0.035909704864025116,-0.010486510582268238,-1.328787675560198e-17,-1.5069481585125534e-17,6.323563272457408e-18
0.010053999998490326,0.0007430240511894226,0.004099369049072266,0.006708025000989437,-0.01591372676193714,0.03190723806619644,-0.01844925433397293,0.00033582455243212893,-0.00010229253886086437,-0.00016750153735970645
0.020109000004595146,0.003965564072132111,0.006589174270629883,0.0060731191188097,-0.023713860660791397,0.0360037125647068,-0.018523024395108223,0.0006902548818874724,-0.000333898752055917,-0.00039554965064541404
0.030164000003424007,0.0027000457048416138,0.0026859641075134277,0.0045261383056640625,-0.025339987128973007,0.037274572998285294,-0.01981508359313011,0.001050599830479908,-0.0006088124693040069,-0.0006213472845973666
0.040218000001914334,0.0010230466723442078,0.0018634200096130371,0.003311275504529476,-0.0157797709107399,0.03769029304385185,-0.018998557701706886,0.0014449228943497353,-0.0008283039016200814,-0.0008318074664179775
0.050273000000743195,0.0028341785073280334,0.001892685890197754,-0.0038067102432250977,-0.00334023404866457,0.03243933618068695,-0.013042984530329704,0.0017982197783545206,-0.0009361422547033919,-0.0010214146017576901
0.06032799999957206,0.00480111688375473,-0.0072966814041137695,-0.008810281753540039,-0.005169026553630829,0.02587677538394928,-0.016073662787675858,0.0020796652290745268,-0.0009999223458585498,-0.001184558900868579
0.07038200000533834,0.004189513623714447,-0.013128459453582764,-0.009568572044372559,-0.011480895802378654,0.017010048031806946,-0.015796640887856483,0.002299294009118282,-0.001102273213186806,-0.0013485651872872154
0.0804370000041672,0.005096033215522766,-0.014811038970947266,-0.010525345802307129,-0.009057685732841492,0.011690915562212467,-0.014610734768211842,0.0024374983946956075,-0.0012296963336491773,-0.001490438606738468
0.09049200000299606,0.0054727718234062195,-0.013304471969604492,-0.010145425796508789,-0.004891791846603155,0.01164297852665186,-0.015508485957980156,0.0025588342840468983,-0.0013315410797643478,-0.0016368410727899611
0.10054600000148639,0.08392464369535446,-0.005263030529022217,-0.00592195987701416,0.021693479269742966,-0.23278674483299255,0.21422404050827026,0.0024186618286295043,-0.0013095214230786044,-0.0014157188321262378
0.11060100000031525,-0.021660462021827698,0.013652801513671875,-0.01964259333908558,0.08242815732955933,-0.23828017711639404,0.7860321402549744,0.0028992482999552335,-0.0010696657361637003,-0.0013854331589815156
0.12065599999914411,-0.11607997864484787,-0.011900126934051514,0.0015683174133300781,0.02774227410554886,0.022945035248994827,0.49445807933807373,0.003035903426734844,-0.0008659334469935051,-0.002181546101485652
0.1307100000049104,-0.013053305447101593,-0.033536672592163086,0.008504985831677914,-0.022801373153924942,0.040230147540569305,0.08307155966758728,0.002952617673634479,-0.0008969575512123833,-0.002181810018337001
0.14076500000373926,0.017052531242370605,-0.011758267879486084,0.003726484254002571,-0.0449889674782753,0.010334833525121212,-0.02620619162917137,0.002888569713667056,-0.0011396938522790507,-0.0021974467448433468
0.15082000000256812,0.00849980115890503,-0.007283568382263184,-0.0003769397735595703,-0.03568774461746216,0.00876503437757492,-0.027241282165050507,0.002851589704168132,-0.0015344252051932936,-0.002403092964421153
0.16087400000105845,0.017361290752887726,-0.0019991397857666016,0.0006347894668579102,-0.02685457095503807,-0.010547410696744919,-0.023003393784165382,0.0027711995591488156,-0.0018920185359811632,-0.002628703544830105
0.1709289999998873,0.016424208879470825,0.004656672477722168,-0.0009081363677978516,-0.022873854264616966,-0.024118613451719284,-0.0217729602009058,0.0026038680716514496,-0.002173591890828048,-0.002838036624444312
0.18098399999871617,0.01204448938369751,0.0018748641014099121,-0.0017052888870239258,-0.020109226927161217,-0.024073075503110886,-0.019515398889780045,0.0023771738482669855,-0.0023913627197780555,-0.0029472292946207336
0.191039000004821,0.01192714273929596,-0.0057683587074279785,-0.0035438546910881996,-0.018357932567596436,-0.025673367083072662,-0.017987968400120735,0.00213060256220224,-0.0025659621894535147,-0.0031538550200936604
