ax,ay,az,gx,gy,gz,roll,pitch,yaw
0.0068923234939575195,-0.005348816514015198,0.011820375919342041,-0.017923759296536446,-0.005910811945796013,-0.007937248796224594,0.24927640442970822,0.20257682989968886,-0.030854935445145112
0.008008614182472229,0.000836789608001709,0.0060686469078063965,-0.016190307214856148,-0.0068839313462376595,-0.006843222305178642,0.2492170050313231,0.20241139704565558,-0.03088618597866231
0.007159799337387085,0.004820540547370911,0.0013676285743713379,-0.015607474371790886,-0.00468961987644434,-0.006985142361372709,0.2491700057309025,0.20224129229432175,-0.030913760845522227
0.005722209811210632,0.003247186541557312,-9.524822235107422e-05,-0.008557288907468319,-0.001328710583038628,-0.005259147845208645,0.24914995873095372,0.2020993708300701,-0.030948999447142644
0.004077300429344177,0.006380051374435425,-0.0034522414207458496,-0.0032397103495895863,0.0018762706313282251,-0.0020618897397071123,0.24915822088440803,0.20201082447475655,-0.03096745150695959
0.001458883285522461,0.006403043866157532,-0.0035202503204345703,-0.00497609144076705,-0.0012864993186667562,-0.005477127619087696,0.24918030088008736,0.201940844377712,-0.030992269591883333
0.0012400001287460327,0.009607255458831787,0.0005615353584289551,-0.00660035340115428,-0.002256156411021948,-0.005291026085615158,0.24919866356775192,0.20187840591950384,-0.03104447011247019
0.004015445709228516,0.0036250948905944824,-0.0005900263786315918,-0.00785177294164896,-0.0027363242115825415,-0.00743966456502676,0.24922845025551205,0.20179979676826737,-0.031093497841528674
0.0025769174098968506,0.00778043270111084,0.0027851462364196777,-0.009560324251651764,-0.0016813130350783467,-0.007488586008548737,0.24926202860920582,0.20174255768452048,-0.031165650977339088
0.0004852563142776489,-0.003460526466369629,0.006824374198913574,0.04137449711561203,-0.12913061678409576,0.1818874627351761,0.24908676953511663,0.20174741184079623,-0.0309921572432206
0.058678239583969116,-0.00956849753856659,0.0011075139045715332,0.14035168290138245,-0.34722939133644104,0.7014370560646057,0.24913090624425044,0.2015871342230585,-0.030888912118432574
-0.029110804200172424,0.011994034051895142,0.015222609043121338,0.11231285333633423,-0.26286444067955017,0.5552273988723755,0.24961526611067017,0.20121526412838786,-0.03159148828082278
-0.20419058203697205,0.025302916765213013,0.022766292095184326,0.007549908943474293,-0.028965264558792114,0.05879107490181923,0.24953878661264675,0.20128083496066715,-0.03155612210874582
-0.06999973952770233,0.00013914704322814941,0.0071204304695129395,-0.0058572422713041306,0.01263677328824997,-0.04933672770857811,0.24942570386703075,0.20137220009023163,-0.03137524480387345
0.02770771086215973,0.0013070553541183472,-0.006228089332580566,0.0029830760322511196,0.009656828828155994,-0.00831880047917366,0.249532930047946,0.2013806146426926,-0.03144977845249949
-0.006255254149436951,0.0059320926666259766,-0.0007795095443725586,0.007472367025911808,0.0072501301765441895,-0.004262805916368961,0.2496278107224421,0.20141342273320464,-0.03153534703398601
0.010204806923866272,0.0038553178310394287,0.0021012425422668457,0.006232576444745064,0.009324999526143074,-0.0036321161314845085,0.24973097503661623,0.20145851674423082,-0.03160510024598558
0.0015989989042282104,0.0025464892387390137,0.003688812255859375,0.007431797683238983,0.004196283407509327,-0.004097104072570801,0.2498138162310432,0.20150875971121743,-0.03166196491783344
0.004437655210494995,-0.0003763735294342041,0.0038943886756896973,0.000232208170928061,0.001494772732257843,-0.002372653689235449,0.24987953240529048,0.20154686265033153,-0.03169518425912543
-0.0004128962755203247,-0.0035322606563568115,0.008281528949737549,-0.018715383484959602,-0.0019071490969508886,-0.0016647856682538986,0.2498568813583536,0.2014561467026808,-0.03168213087803378
0.00021511316299438477,-0.002562999725341797,0.009674549102783203,-0.03027345798909664,0.0006890334188938141,0.0040431939996778965,0.24972849867403268,0.20119954012451033,-0.03158336630946141
-0.0003603249788284302,-0.000396728515625,-0.00018006563186645508,-0.02413354068994522,0.004775920882821083,0.0011406148551031947,0.2496779470120868,0.2009343245770519,-0.03147758754241179
0.0004228055477142334,0.006578952074050903,-0.006606996059417725,-0.011099674738943577,0.0011409721337258816,0.0024432200007140636,0.24971138788190442,0.2007499209696935,-0.03141489259804394
0.00040021538734436035,0.008871719241142273,-0.0050244927406311035,0.001401468995027244,-0.0014976880047470331,0.00016035843873396516,0.2497008154388709,0.20070721609158879,-0.03139639085570715
5.218386650085449e-05,0.005540922284126282,-0.0028625130653381348,0.0044131046161055565,-0.0022368484642356634,-0.003125955583527684,0.24969913080429837,0.2007339136022975,-0.031412318895156485
0.0023693591356277466,0.0008975416421890259,0.00258028507232666,0.007995056919753551,-0.002101293532177806,-0.0035022604279220104,0.24967224426963877,0.20079137681146625,-0.031453043461548334
0.002656608819961548,0.002535715699195862,0.001924753189086914,0.007057401817291975,-0.0008870251476764679,-0.003241137368604541,0.24967858263318018,0.20085927069193912,-0.03151797090936195
0.007007971405982971,-0.0034473389387130737,0.003247499465942383,0.0034552104771137238,-0.00428468594327569,-0.006753580644726753,0.2496621163876359,0.20090434463111034,-0.03157640536787009
0.005353793501853943,-0.003688246011734009,0.007014155387878418,-0.0011684814235195518,-0.0006662490777671337,-0.006892277859151363,0.24966883790186156,0.20090765193177462,-0.031644008449909576
-1.8194317817687988e-05,-0.0063924640417099,0.006571471691131592,-0.0008451736648567021,1.2857140973210335e-05,-0.00853012129664421,0.24968487054220592,0.20088859065412432,-0.031716442332119614
-5.930662155151367e-06,-0.005177050828933716,-0.002844870090484619,0.001448606955818832,0.003966319374740124,-0.010054461658000946,0.2497335065662113,0.20083645363864575,-0.03180459909669399
5.079805850982666e-05,0.004297345876693726,-0.003140866756439209,0.006537109147757292,0.0032145092263817787,-0.01028482522815466,0.24978456745388758,0.20080398559620374,-0.03192799953329635
-0.0010976642370224,0.009243518114089966,-0.0004355907440185547,0.015805043280124664,0.0031366117764264345,-0.012075934559106827,0.24984042919191307,0.20086865864188255,-0.03207662876239887
0.004013553261756897,0.0009908229112625122,-0.004685640335083008,0.00873887725174427,0.0015919783618301153,-0.009257511235773563,0.24991098488559266,0.20098000043338976,-0.03220603045198995
0.003479883074760437,0.0019696801900863647,0.002580702304840088,-0.0026030372828245163,0.0008679977618157864,-0.00780467689037323,0.24995892481569398,0.20098235827018565,-0.03229468327929728
0.0049248188734054565,0.0027073025703430176,0.01123589277267456,-0.004697080701589584,-0.00243591982871294,-0.005361226387321949,0.24997773681960045,0.20094095569623935,-0.0323537423578957
0.006369993090629578,0.0031886547803878784,0.00785839557647705,-0.009227428585290909,-0.004431559704244137,-0.00045943897566758096,0.24997959780213896,0.20088716824621086,-0.032371709245606485
0.004652798175811768,0.0005782544612884521,-0.000488579273223877,-0.008268424309790134,-0.0019449659157544374,-0.0025548140984028578,0.24996885931037457,0.2008236981793218,-0.03237471452005812
0.0016254633665084839,0.004511311650276184,-0.0035630464553833008,-0.0107586570084095,-0.003762307111173868,-0.002383679384365678,0.24993890539488267,0.20074206519865467,-0.03236785205425606
0.0009720921516418457,0.004604846239089966,0.0012274980545043945,-0.007664863485842943,-0.0017044824780896306,-0.003699547378346324,0.24991356057108222,0.20061951312084766,-0.032368566184386466
0.0013008266687393188,0.004743725061416626,-0.0015247464179992676,-0.00444084033370018,-0.0012584030628204346,0.0011689241509884596,0.2498839852717001,0.2005276648832046,-0.032365226591750396
0.003246605396270752,0.0005596578121185303,-0.0037395358085632324,-0.004811286460608244,-0.0036155669949948788,0.0019393765833228827,0.24985780643369665,0.20049329725568513,-0.032330839480617594
0.003952816128730774,-0.0009699016809463501,0.0042899250984191895,-0.011912472546100616,-0.003992537036538124,-0.0009491676464676857,0.24983377529573264,0.20042726615832474,-0.03231759472082406
0.005216687917709351,-0.004513084888458252,0.005142629146575928,-0.015057133510708809,-0.004777637310326099,0.00047322665341198444,0.2498290923651892,0.20028391757690953,-0.032290034224471804
0.007826119661331177,-0.0024228692054748535,0.0022215843200683594,-0.01703461818397045,-0.0039382087998092175,-0.0013566846027970314,0.24980395691084098,0.20011241846304686,-0.03226947776285325
0.00828029215335846,0.0019493252038955688,0.006318926811218262,-0.023054160177707672,-0.008836028166115284,-0.00290557905100286,0.24974869518901988,0.19990279286440282,-0.03223896260981428
0.006338685750961304,0.003706693649291992,0.007999658584594727,-0.0315919890999794,-0.01071089319884777,-0.0032017226330935955,0.24965714414776838,0.19960963891125247,-0.03221323000109675
0.002167820930480957,-0.0018512159585952759,0.004735469818115234,-0.0335046723484993,-0.01151969563215971,-0.0004536066553555429,0.24954841499129685,0.1992633784392441,-0.03214169825668416
0.0014982670545578003,-0.003718644380569458,0.0019922852516174316,-0.03542480990290642,-0.008889025077223778,-0.001799621619284153,0.24943219147900364,0.1989149570574576,-0.03206939319340526
-0.003607705235481262,-0.0012146532535552979,0.00047338008880615234,-0.02507789619266987,-0.00842217355966568,-0.0033455865923315287,0.24934524007850128,0.19858966570534775,-0.03201154714698224
-0.003199964761734009,5.310773849487305e-05,-0.0036687254905700684,-0.005514049902558327,-0.006412818096578121,-0.0031886196229606867,0.2492944234855946,0.1984508976273257,-0.03199067117707362
-0.002795696258544922,0.004604548215866089,-0.008425235748291016,-0.003025325946509838,-0.003871896304190159,-0.0028440067544579506,0.24928589401716034,0.1984397228962975,-0.03200790515228651
0.0003616809844970703,0.004798904061317444,-0.004233181476593018,-0.00498896325007081,-0.0004103193059563637,-0.0018556544091552496,0.24931828444403714,0.19842007969056294,-0.032021491646606705
0.002167746424674988,0.009564653038978577,-0.001214444637298584,-0.006640655919909477,0.0003588015679270029,-0.003799229394644499,0.24937378318612133,0.19836293307333006,-0.03204260471341775
0.0029589086771011353,0.007697269320487976,0.0009926557540893555,-0.0038605821318924427,0.006026807241141796,-0.0004914768505841494,0.2494377483182044,0.1983103139355074,-0.03204170733176386
0.005082935094833374,0.0066733211278915405,0.00045627355575561523,0.004894293379038572,0.0037466087378561497,0.00041346525540575385,0.24949946721930288,0.19832422521363202,-0.032051445429320556
0.00370730459690094,0.004440203309059143,0.0007312893867492676,0.009508885443210602,0.0023720182944089174,-0.0015509622171521187,0.24955462882390841,0.19841215896785586,-0.0320804323539789
0.002434343099594116,0.0002706795930862427,-0.0003172159194946289,0.012122778221964836,0.0034753659274429083,0.0010410924442112446,0.24956762813577443,0.1985327193268672,-0.032111544009238324
0.002040565013885498,-0.001641601324081421,0.00020140409469604492,0.018442416563630104,0.0018397853709757328,-0.0005368037964217365,0.2495875191597511,0.19866779153470318,-0.03214968760860452
0.001971408724784851,-0.0017670989036560059,-0.0003714561462402344,0.007623323705047369,0.002643261104822159,-0.0008523883880116045,0.24960148044641842,0.1987732458571261,-0.03218395727896854
0.000602036714553833,-0.0014040470123291016,0.0038764476776123047,-0.000975446542724967,0.003592544933781028,-0.0007527595153078437,0.24963011746928757,0.19878559022200828,-0.032184778021019274
0.004166096448898315,0.0044362545013427734,0.001969277858734131,0.0016171407187357545,0.004773656837642193,2.3019310901872814e-05,0.24968175092328618,0.19871944585303516,-0.03218342779371696
0.007797062397003174,0.010766357183456421,-0.001716315746307373,0.0022458687890321016,0.003291740780696273,-0.00034090166445821524,0.24972968205015977,0.19870153891283568,-0.03218027093740377
0.007807984948158264,0.007881447672843933,9.894371032714844e-06,0.0032597342506051064,0.00271809590049088,0.0006865458562970161,0.24979764401753346,0.19868495765319116,-0.03220062286492263
0.0043674856424331665,0.002627432346343994,0.0028781890869140625,0.003922062460333109,0.004057665821164846,0.0011660745367407799,0.24985401242111585,0.19869541494906803,-0.032207030408405245
0.005087748169898987,-0.0040922611951828,0.002832353115081787,0.002357455436140299,-0.0004244341980665922,-0.001231302972882986,0.24988500018467225,0.19873617823185738,-0.03220465279116335
0.003646939992904663,-0.006191164255142212,0.0067667365074157715,-0.003185648238286376,-0.002875074977055192,0.0012625344097614288,0.24987691378605414,0.19875868409415848,-0.03220166775440841
-0.001134917140007019,-0.008688732981681824,0.008784353733062744,-0.009007851593196392,-0.00673665851354599,0.0040077208541333675,0.24983273996754293,0.19871696851698675,-0.03216082011450588
4.144012928009033e-05,-0.007654502987861633,0.002959907054901123,-0.018589727580547333,-0.002620476530864835,0.004336248617619276,0.24977726702886954,0.19860457459102335,-0.03208874810533261
-0.001006975769996643,-0.0027810335159301758,0.004012703895568848,-0.019128218293190002,-0.008773444220423698,0.0011742771603167057,0.24973120398664955,0.19842383296812433,-0.03202174628451031
-0.001356855034828186,0.0021263062953948975,0.004201710224151611,-0.027644207701086998,-0.007664503529667854,0.00032797775929793715,0.24966801694489957,0.19815314813263063,-0.03195692179890664
0.0018284767866134644,0.0028608590364456177,0.0026265382766723633,-0.02808309718966484,-0.003561904188245535,0.0012600842164829373,0.24962324048213017,0.19782849874590971,-0.031881339688255905
0.0002243518829345703,0.005676791071891785,-3.594160079956055e-05,-0.01529486384242773,-0.005180573556572199,-0.001628220546990633,0.249566426884288,0.19761910180505188,-0.03182358762370194
0.0021565258502960205,0.01142004132270813,-0.003953754901885986,-0.01051289215683937,-0.005450617987662554,-0.0038181378040462732,0.24951818749281127,0.19750067669887936,-0.03182066321280643
0.0029870569705963135,0.006903737783432007,-0.004687190055847168,-0.00586292427033186,-0.0041885459795594215,-0.006759865675121546,0.24950811507409887,0.19743872112191665,-0.03186004789832309
0.0020092129707336426,0.006187126040458679,-0.00431901216506958,-0.004161430522799492,0.0009063475299626589,-0.006405399180948734,0.2495239670686852,0.1974081584972012,-0.031922118933591384
0.003180280327796936,0.0020224004983901978,-0.002908170223236084,-0.0008403354440815747,0.0013991654850542545,-0.00954342819750309,0.24954494360623214,0.19742468177110978,-0.032017369598110766
0.004703640937805176,0.00048823654651641846,0.003661632537841797,-0.002700553275644779,0.0029315482825040817,-0.008227827027440071,0.2495792760557978,0.1974162324250488,-0.032094427118401485
0.004897326231002808,-0.008320853114128113,0.005642831325531006,-0.002530643716454506,0.00454595685005188,-0.004706648178398609,0.24962974251566886,0.1973646875973719,-0.032167719037579735
0.0051288604736328125,-0.007057607173919678,0.006554365158081055,-0.0004906623507849872,0.0006731876637786627,-0.0032166095916181803,0.2496733747363911,0.1973302669350667,-0.032198936506798385
0.0017523765563964844,-0.0017778277397155762,0.002831697463989258,-0.002433260902762413,0.005904168821871281,-0.0045670452527701855,0.24970765185501756,0.19728383001773417,-0.03223295948324941
0.0028496235609054565,0.002917751669883728,0.0003083944320678711,0.003711983095854521,0.0043265121057629585,-0.001504676416516304,0.2497707471784531,0.19723293133344838,-0.03226198254830423
0.0022892504930496216,0.0060331374406814575,-0.007767617702484131,0.01868041232228279,0.007396737113595009,-0.0023454097099602222,0.24985070596205397,0.19731337378752262,-0.0323040224536139
0.0002458244562149048,0.010745078325271606,-0.006368100643157959,0.019665783271193504,0.004963673651218414,-0.00022899570467416197,0.24993749035397528,0.19746590498629346,-0.032366344084354765
0.0012431591749191284,0.005747929215431213,-0.0015290379524230957,0.020814403891563416,0.00800553523004055,-0.004712800029665232,0.25005246481531385,0.19762940940093168,-0.03245220103314555
0.0013510733842849731,0.0027627944946289062,0.001405954360961914,0.01260387897491455,0.0064710224978625774,0.0004433459835126996,0.25015591618479127,0.1977907071988615,-0.03250957885909712
0.0051582008600234985,-0.0021219104528427124,0.006172478199005127,0.0009001734433695674,0.006427079904824495,-0.0075616370886564255,0.2502488850676102,0.19788216057653327,-0.03255957068584371
0.0019623935222625732,-0.007310062646865845,0.008594155311584473,0.002551067154854536,-0.000979969510808587,-0.00396397290751338,0.2503057461017813,0.1979131370383843,-0.03261321710172641
0.005804151296615601,-0.0029131174087524414,0.005994915962219238,0.0039087021723389626,0.0009317805524915457,-0.004983243998140097,0.2503255644199961,0.19791557743303387,-0.032658456888870556
0.001153409481048584,0.0015817582607269287,0.00160902738571167,0.010225720703601837,-0.0035433953162282705,-0.008640563115477562,0.2503090167636185,0.19797124707055397,-0.03274344636946503
-0.0009122788906097412,0.007734432816505432,0.0015606880187988281,-0.006633110344409943,-0.0023381817154586315,0.0011741174384951591,0.2502662493162672,0.1979591417538981,-0.03278820145084949
-0.0003783702850341797,-0.00015166401863098145,0.004330039024353027,-0.014937379397451878,-0.0028351275250315666,0.0008702506893314421,0.25024172494683106,0.1977907016787899,-0.03274960946457392
-0.0012841671705245972,0.002124994993209839,7.963180541992188e-05,-0.010754928924143314,-0.0018799848621711135,-0.0014816134935244918,0.25020759992574126,0.19763824775883443,-0.03272517689564837
0.005163371562957764,0.003297775983810425,-0.002206861972808838,-0.00760227907449007,0.0025858699809759855,-0.0009375296649523079,0.250210011620729,0.19754268191415253,-0.032720541496780914
0.0029600411653518677,0.003411412239074707,-0.0013912320137023926,0.0017249986995011568,0.0038948138244450092,-0.00038247363409027457,0.25026334193103283,0.19751851776888926,-0.03273321939450298
0.006183609366416931,0.006856217980384827,-0.003368198871612549,0.01732180267572403,0.006637337151914835,-0.0015761024551466107,0.25032959172910546,0.1976392616575018,-0.032767779975839476
0.006643757224082947,0.007403656840324402,-0.0017492175102233887,0.020391760393977165,0.0037625874392688274,-0.004384911619126797,0.2504176540187494,0.1978396435208676,-0.032860078217624544
0.003794744610786438,-0.0012165307998657227,0.0014761686325073242,0.005884723272174597,0.006308835465461016,-0.0025214978959411383,0.2504837553647822,0.19796520306577403,-0.03291270077740343
0.0006918758153915405,-0.010738611221313477,0.009514093399047852,-0.00868578627705574,0.005399633198976517,-0.005876441951841116,0.25053512602033545,0.19791789041722524,-0.032959541335077405
0.0024864226579666138,-0.013844594359397888,0.011799871921539307,-0.020391179248690605,0.005112278275191784,0.0004954374162480235,0.250613339758161,0.19775366499944338,-0.03295042529331894
0.0016903877258300781,-0.009822726249694824,0.002177596092224121,-0.00942978449165821,0.0032147755846381187,-0.0010304474271833897,0.25064066080294417,0.1976070254058161,-0.03290354040340534
0.0018256306648254395,0.006241992115974426,-0.0033643245697021484,-0.0019502965733408928,0.0027399337850511074,-0.003065368626266718,0.2507037650233963,0.1975419409970786,-0.03292262727786201
0.0016932040452957153,0.010165393352508545,-0.004050850868225098,-0.0004074386088177562,0.003498135833069682,0.007492466829717159,0.25071398236895254,0.19752830154368323,-0.0328660662941185
