t,timestamp,ax,ay,az,gx,gy,gz,roll,pitch,yaw
0.1508109999995213,31870.05953879167,-0.1337500810623169,0.02160242199897766,0.015469551086425781,-0.06884860247373581,-0.007993529550731182,-0.013608023524284363,0.002814820220441557,-0.002423987100215359,0.002374325948857957
0.16086499999801163,31870.069592791668,0.01658862829208374,-0.00470772385597229,-0.008205771446228027,-0.0113637400791049,-0.03479158878326416,0.0007365610217675567,0.0025970441471175492,-0.0025736643794397667,0.002498125611786922
0.17091900000013993,31870.07964679167,0.011039316654205322,-0.0035918354988098145,0.0037412643432617188,0.01751948520541191,-0.01165617536753416,-0.009215299040079117,0.0023480880005834976,-0.0025843170594309567,0.0024367054549407387
0.18097299999863026,31870.08970079167,0.0046446919441223145,-0.005191773176193237,0.015296876430511475,0.007311055902391672,-0.003336725989356637,-0.023717274889349937,0.002361481488470808,-0.002508917625535061,0.002219105888101482
0.19102699999712058,31870.099754791667,0.0027382969856262207,0.001110464334487915,0.007238447666168213,0.0005801821826025844,-0.0035748127847909927,-0.010744006372988224,0.0023674339650025466,-0.0024965613223878287,0.002062768973448619
0.2010809999992489,31870.10980879167,-0.002759397029876709,0.0011292099952697754,-0.003399074077606201,0.017865963280200958,-0.007342386990785599,0.007227270398288965,0.0022735816887144706,-0.002421849153698506,0.0020583475912391404
0.21113499999773921,31870.119862791667,-0.00440061092376709,0.003860950469970703,-0.00643235445022583,0.01871391199529171,-0.003909305669367313,0.019540395587682724,0.0022067488392023145,-0.002221381442529108,0.0021814924522589527
0.22118899999986752,31870.12991679167,-0.0015962719917297363,0.002675265073776245,0.002873241901397705,0.008292696438729763,0.011774316430091858,0.03455023840069771,0.0022065476945633674,-0.002116791499657664,0.002540093129788485
0.23124399999869638,31870.13997179167,0.001300036907196045,0.007182180881500244,0.0034826993942260742,-0.004496690351516008,0.019041551277041435,0.046852655708789825,0.002311881246316032,-0.002102253671905295,0.0029768550223786866
0.2412979999971867,31870.150025791667,-0.0036908984184265137,0.004766881465911865,-0.00142669677734375,-0.02345200628042221,0.022180086001753807,0.044676586985588074,0.0025475774624129487,-0.0022514031946568747,0.0034613739949104446
0.251351999999315,31870.16007979167,-0.007574558258056641,0.003292679786682129,-0.00499039888381958,-0.010391064919531345,0.01931612193584442,0.005391393788158894,0.0027623671948505224,-0.002435347888082499,0.0037037105810694628
0.26140599999780534,31870.170133791667,-0.006978809833526611,-0.003065556287765503,-0.0017525553703308105,-0.0029667047783732414,0.021369952708482742,-0.018690241500735283,0.002952040089687862,-0.002478664779278592,0.003630176448248389
0.27145999999993364,31870.18018779167,-0.003154158592224121,-0.000502854585647583,0.003991484642028809,-0.01587793231010437,0.019597217440605164,-0.010196859948337078,0.0031558298626222347,-0.0025777305730747915,0.0034629316403383737
0.28151399999842397,31870.190241791668,-0.002534925937652588,-0.005409181118011475,0.0002607107162475586,0.01358328852802515,0.008129913359880447,-0.005507033783942461,0.003299136453230486,-0.0026292590979179395,0.003377703396066539
0.2915680000005523,31870.20029579167,0.0006391406059265137,-0.0027294158935546875,-0.004004776477813721,0.03416992351412773,-0.009361594915390015,-0.03424198180437088,0.0032721335961960955,-0.00238080674114948,0.0031739888916693985
0.3016219999990426,31870.21034979167,0.005931437015533447,-0.00506746768951416,0.004205942153930664,0.044129081070423126,-0.01680486463010311,-0.058889273554086685,0.0031195095961818664,-0.001994956956589985,0.0026931964458495974
0.3116759999975329,31870.220403791667,0.014110028743743896,-0.011114716529846191,0.014714360237121582,0.039675164967775345,-0.002670536283403635,-0.05496124178171158,0.0030345546309139006,-0.0015685401450408574,0.002109995719902245
0.32172999999966123,31870.23045779167,0.014030694961547852,-0.005214005708694458,0.013963103294372559,0.016133619472384453,-0.0022729262709617615,-0.024542616680264473,0.003004779440329865,-0.001302417520423918,0.001729259241372814
0.33178399999815156,31870.240511791668,0.0029124021530151367,0.0022964775562286377,0.005582749843597412,-0.0094495490193367,0.00974205881357193,0.011752141639590263,0.0030181309233748713,-0.0013101256582488314,0.0016927556114229134
0.34183800000027986,31870.25056579167,-0.0036979317665100098,0.0011983215808868408,-0.002134263515472412,-0.01212496031075716,0.03952019289135933,0.03682633489370346,0.003256031774129573,-0.0014221394219505682,0.0019424221475224657
0.3518919999987702,31870.26061979167,-0.0042313337326049805,0.00731930136680603,-0.0018780231475830078,0.003263317048549652,0.06072428077459335,0.024202579632401466,0.0037682847983352918,-0.0014716848677298585,0.002274219341784216
0.3619459999972605,31870.270673791667,-0.005065619945526123,0.007953763008117676,-0.002157449722290039,0.032765548676252365,0.053572893142700195,-0.0012202231446281075,0.004353717158551677,-0.0012837002418625105,0.0023479195768716424
0.3719999999993888,31870.28072779167,0.004090785980224609,0.0014097988605499268,0.0026223063468933105,0.019922100007534027,0.016100620850920677,0.006299212574958801,0.004702536541095502,-0.0009750935559846422,0.0023578492501826398
0.3820549999982177,31870.290782791668,0.0016213655471801758,0.002644777297973633,0.0049634575843811035,-0.0028386064805090427,-0.007780742831528187,-0.002712125889956951,0.004728411029097182,-0.0009206574524027898,0.0023646746861374244
0.392109000000346,31870.30083679167,-0.0038436055183410645,-0.0007480978965759277,-0.0023649930953979492,-0.01395299844443798,-0.007384597789496183,-0.005103937350213528,0.004626900425033293,-0.0009187372103390698,0.002255067832845527
0.4021629999988363,31870.31089079167,-0.006594538688659668,0.004782497882843018,-0.0068176984786987305,-0.014969793148338795,0.005894190166145563,0.0013670111075043678,0.004636964740052633,-0.0010445595437525727,0.0021933929119649915
0.41221699999732664,31870.320944791667,-0.011850059032440186,0.004516005516052246,-0.013931572437286377,0.010046077892184258,-0.0033448487520217896,-0.002658143872395158,0.004646514311199793,-0.0010574775510706084,0.002192029215052296
0.42227099999945494,31870.33099879167,-0.0024817585945129395,-0.0024713873863220215,-0.008186876773834229,0.007858823984861374,-0.02566373720765114,-0.003268274012953043,0.004473128246478717,-0.0009471496815425615,0.002154011669083864
0.43232499999794527,31870.341052791668,0.0034582018852233887,-0.0032422244548797607,0.0053675174713134766,-0.021538924425840378,-0.015436931513249874,0.01286291889846325,0.00423022006625508,-0.0010265889522854958,0.002232797655471165
0.4423790000000736,31870.35110679167,-0.0003408193588256836,0.001248478889465332,0.003407120704650879,-0.03186266869306564,0.01905020698904991,0.024566181004047394,0.004246855561560075,-0.001353717954415953,0.0024577136024517407
0.4524329999985639,31870.36116079167,-0.005819439888000488,0.0019616782665252686,-0.007602989673614502,-0.02868112176656723,0.033571757376194,0.020703503862023354,0.004526173576737802,-0.0016482997771703441,0.0027040883585788436
0.4624870000006922,31870.37121479167,-0.003759145736694336,0.0013242363929748535,0.00019299983978271484,-0.012369261123239994,0.026449132710695267,0.011445024982094765,0.004822143636441122,-0.001869163904397924,0.002842717061577205
0.47254099999918253,31870.38126879167,0.0023006200790405273,-0.002209782600402832,0.006991982460021973,0.00896607618778944,0.007517386227846146,0.0021202063653618097,0.004995031772756501,-0.0018821755149865263,0.002916376552323844
0.482596249999915,31870.39132404167,0.0044182538986206055,-0.004507213830947876,0.0066492557525634766,0.013145907782018185,0.0030371504835784435,-0.010311429388821125,0.005027567462676325,-0.0017548115865868496,0.002886269990849409
0.49265024999840534,31870.401378041668,0.0056188106536865234,-0.004674404859542847,0.008018672466278076,-0.0018559000454843044,0.017467888072133064,-0.0167220588773489,0.005135365991261685,-0.0017306023421009094,0.0027891191984425337
0.5027042500005336,31870.41143204167,0.007688045501708984,-0.004767060279846191,0.010722100734710693,-0.014840408228337765,0.02014569751918316,-0.011296132579445839,0.005351389557299096,-0.0018381725344576458,0.0026380160161464687
0.512758249999024,31870.42148604167,0.011533498764038086,-0.0047158002853393555,0.006986856460571289,0.0023059993982315063,0.012164203450083733,-0.016540855169296265,0.005495186389584403,-0.0018800175665459587,0.002468652205732052
0.5228122499975143,31870.431540041667,0.010140419006347656,-0.001922518014907837,0.00390017032623291,0.003933989442884922,0.02278941683471203,0.002455205423757434,0.005644395750383527,-0.0018307159515053117,0.0023954589328005448
0.5328672499999811,31870.44159504167,0.008440911769866943,0.0028419196605682373,0.002299487590789795,-0.025392429903149605,0.04641525074839592,0.018639368936419487,0.005973274370154864,-0.0019791102873337693,0.00253248513879927
0.5429212499984715,31870.451649041668,0.0010546445846557617,0.006155252456665039,0.000746309757232666,-0.027085933834314346,0.05688067525625229,0.026577185839414597,0.0065032955786350315,-0.002253219325999999,0.0027888978270120125
0.5529752500005998,31870.46170304167,-0.009301364421844482,0.006857097148895264,-0.006504535675048828,-0.00803208164870739,0.039581313729286194,0.014372184872627258,0.007020507962816327,-0.002398372822409626,0.0030068353784558745
0.5630292499990901,31870.47175704167,-0.014219701290130615,0.010416984558105469,-0.007870197296142578,0.02114311419427395,-0.02007775753736496,-0.016355101019144058,0.0071031845057290405,-0.0023007943098098,0.0029750345858588654
0.5730832499975804,31870.481811041667,-0.008606255054473877,0.004355281591415405,-0.0008029937744140625,0.024020927026867867,-0.05342718958854675,-0.021770905703306198,0.00670266429600744,-0.0020264527722408682,0.002721779455867826
0.5831372499997087,31870.49186504167,-0.007285594940185547,0.0010154545307159424,-0.0033034086227416992,0.027560800313949585,-0.03830016776919365,-0.022652678191661835,0.006210562089275789,-0.0017447161916776368,0.002466466152485521
0.593191249998199,31870.501919041668,-0.006989717483520508,-0.0012469887733459473,-0.008417904376983643,0.02481774426996708,-0.017828715965151787,-0.00029410887509584427,0.005945728853182798,-0.0014383168541032062,0.00231636861435789
0.6032452500003274,31870.51197304167,0.0007112622261047363,-0.003313690423965454,0.0031781792640686035,-0.007827816531062126,-0.012972441501915455,0.03624153137207031,0.00579892298537377,-0.0013393708242863565,0.0024715445338326326
0.6132992499988177,31870.52202704167,0.0011160969734191895,-0.0043624043464660645,0.0065642595291137695,-0.02307894080877304,-0.006613079458475113,0.030647560954093933,0.005712200808169588,-0.0015218154949836657,0.002838364684013867
0.623353249997308,31870.532081041667,0.0016278624534606934,-0.0067577064037323,0.002607107162475586,0.00970474909991026,0.004966876935213804,-0.033703677356243134,0.005723543799199221,-0.0016284363339517734,0.0028057539197393734
0.6334072499994363,31870.54213504167,0.00806891918182373,-0.005325496196746826,0.005422711372375488,0.011354710906744003,0.010347926989197731,-0.041279491037130356,0.00578933692370058,-0.0015228952410771158,0.0024326703488775055
0.6434612499979266,31870.552189041668,0.008247971534729004,0.002397298812866211,0.009398043155670166,0.0077743567526340485,0.011372977867722511,-0.017072688788175583,0.005862631193441381,-0.0014730726683914184,0.0021906295973406847
0.653515250000055,31870.56224304167,-0.0003250241279602051,-0.0005194246768951416,-0.0009731054306030273,-0.002898838371038437,0.026416508480906487,0.002880911808460951,0.0060411743760338385,-0.0014702321192310566,0.00217302037776975
0.6635692499985453,31870.57229704167,-0.003530263900756836,0.0027035772800445557,-0.0014621615409851074,0.00043543928768485785,0.030151857063174248,0.003127786796540022,0.006328793689602032,-0.001504385936107647,0.0022303054031703926
0.6736232500006736,31870.58235104167,-0.0004858970642089844,0.0027235448360443115,-0.0002760887145996094,0.01719355769455433,0.01265915110707283,-0.017301108688116074,0.006570714928234891,-0.0014280182705374508,0.0021775041130120284
0.6836782499995024,31870.59240604167,0.0003606081008911133,0.007322818040847778,0.006585836410522461,0.018137913197278976,-0.0004356114659458399,-0.03708093985915184,0.006625945866021515,-0.0012432692522373228,0.001868198180097539
0.6937322499979928,31870.602460041668,0.003260374069213867,0.004796624183654785,0.0037068724632263184,0.009892989881336689,-0.008864915929734707,-0.02872455306351185,0.006544167580683968,-0.0010688345502543103,0.0015241025411794108
0.7037862500001211,31870.61251404167,-0.0029091238975524902,0.005545914173126221,0.00035703182220458984,-0.0016422257758677006,-0.014793379232287407,-0.013310441747307777,0.006399563886498163,-0.0010186029652032957,0.0012828136982950189
0.7138402499986114,31870.62256804167,-0.009070634841918945,0.0032286345958709717,-0.002322673797607422,-0.013075442984700203,-0.00972351897507906,0.009931656531989574,0.0062733033080773215,-0.0010723788416351012,0.001250953932973723
0.7238942500007397,31870.63262204167,-0.009516358375549316,-0.0019535720348358154,0.0009036660194396973,-0.0007724373135715723,-0.0015731807798147202,0.013552490621805191,0.006188257212255834,-0.0011371355162675648,0.0013946054699248396
0.73394824999923,31870.64267604167,-0.00682145357131958,0.002543628215789795,0.00041961669921875,0.010847466997802258,-0.0014589312486350536,0.006391517352312803,0.00617295351908231,-0.0010671046404554098,0.0014934441546785423
0.7440022499977204,31870.652730041667,-0.0046266913414001465,-0.0019889771938323975,0.0010251402854919434,0.010036800988018513,-0.0065879132598638535,-0.006655841134488583,0.00610949878865254,-0.0009774378409027544,0.001534109503066199
0.7540562499998487,31870.66278404167,0.0009375810623168945,-0.0037548840045928955,0.006470918655395508,0.019829200580716133,-0.009511664509773254,-0.030953004956245422,0.006025722452551763,-0.0008241215521686744,0.0013414262289471307
0.764110249998339,31870.672838041668,0.0050383806228637695,-0.004209071397781372,0.0047002434730529785,0.017680827528238297,0.0031428781803697348,-0.026562251150608063,0.006005884764538072,-0.0006516898440026818,0.0010722805152472124
0.7741642500004673,31870.68289204167,0.009335756301879883,-0.003663361072540283,0.0004748106002807617,0.010939212515950203,0.012912684120237827,-0.008292593993246555,0.0060880600074312095,-0.0005089087381077661,0.0009052465204693115
0.7842182499989576,31870.69294604167,0.007136523723602295,0.0017548799514770508,0.002393484115600586,0.007084020879119635,0.009916628710925579,-0.010114195756614208,0.006200915558800198,-0.0004451930008052634,0.0008213402420496396
0.7942722499974479,31870.703000041667,0.0049288272857666016,-0.0049124062061309814,0.0012913942337036133,0.0038365181535482407,0.011271245777606964,-0.007266397587954998,0.006294533004944839,-0.00040873149365167234,0.0007596237203907879
0.8043262499995762,31870.71305404167,0.0032851099967956543,0.0007539093494415283,-0.0006982684135437012,0.00900598056614399,0.016095561906695366,-0.01175622083246708,0.006407484915252693,-0.0003735957354816014,0.0006896092989524583
0.8143802499980666,31870.723108041668,0.0012549161911010742,0.0006546974182128906,-0.007237792015075684,0.02924223057925701,0.014443468302488327,-0.011486309580504894,0.006550186058272653,-0.0001920850987419019,0.0006148290587591473
0.8244352500005334,31870.73316304167,0.00022941827774047852,0.0011366605758666992,-0.005980372428894043,0.03381194919347763,-0.007448779884725809,-0.02179007977247238,0.006580414616617667,0.0001336494923430976,0.0004145261982258547
0.8344892499990237,31870.74321704167,-0.0005249381065368652,-0.0013628005981445312,0.0050373077392578125,0.02435297705233097,-0.03809577226638794,-0.022530945017933846,0.006343288938187233,0.0004348967622714581,0.0001756065244716085
0.8445432499975141,31870.753271041667,-0.00344240665435791,-0.001032322645187378,0.007395505905151367,0.013109379447996616,-0.05770329758524895,-0.030425352975726128,0.005843871071243519,0.0006246144022192709,-0.00011144164547910962
0.8545972499996424,31870.76332504167,-0.006605088710784912,-0.0017184913158416748,0.0002422332763671875,-0.0034633397590368986,-0.04450373351573944,-0.00793791376054287,0.005342355961382923,0.0006905182483948188,-0.00033607330767539167
0.8646512499981327,31870.773379041668,-0.0037561655044555664,0.0027320384979248047,-0.0013279318809509277,-0.01611042581498623,-0.003726213239133358,0.0016422754852101207,0.005104385895544861,0.0005593803629890378,-0.0003359620793742803
0.874705250000261,31870.78343304167,-0.005944311618804932,0.0015922188758850098,-0.0066446661949157715,0.004904445726424456,0.030207917094230652,-0.013331799767911434,0.0052532215397020215,0.0005126422121303952,-0.00041278268792806314
0.8847592499987513,31870.79348704167,-0.005541324615478516,-7.891654968261719e-05,-0.002706587314605713,0.0060352240689098835,0.05149749293923378,-0.00699001457542181,0.0056973272657536165,0.0005551147241433011,-0.00052706826142171
0.8948132499972417,31870.803541041667,0.001086115837097168,-0.0004153251647949219,-0.00010514259338378906,0.0055428496561944485,0.04889864847064018,0.006269517820328474,0.006225358924571443,0.000600346614614671,-0.0005298855585207064
0.90486724999937,31870.81359504167,0.0020946264266967773,-0.0018692314624786377,0.0007976889610290527,-0.00902544055134058,0.03556926175951958,0.029697878286242485,0.006666340976051735,0.0005709013133612614,-0.0003595977845008683
0.9149212499978603,31870.823649041668,0.0065305233001708984,0.00019827485084533691,0.006419062614440918,-0.03886079043149948,0.03818648308515549,0.03984907642006874,0.007027137656348363,0.0003254591519653315,-1.061461709207549e-05
0.9249752499999886,31870.83370304167,0.0028250813484191895,0.005238920450210571,0.004184544086456299,-0.0514514185488224,0.03975215554237366,0.044568199664354324,0.007390460013222872,-0.00012028427075126101,0.00045851313929164334
0.9350292499984789,31870.843757041668,0.002381622791290283,0.002926766872406006,-0.0013772249221801758,-0.036597322672605515,0.01777295395731926,0.02057681791484356,0.007664535184206066,-0.0005554361693017109,0.0007664575974068833
0.9450832500006072,31870.85381104167,0.004077136516571045,-9.238719940185547e-07,0.004165351390838623,-0.01427870336920023,-0.011332201771438122,0.002789565362036228,0.007693352845929648,-0.0008219498867575575,0.0009112199295397783
0.9551382499994361,31870.86386604167,0.0022653937339782715,0.0023249387741088867,0.002590656280517578,-0.0015648166881874204,-0.030126793310046196,-0.005753935314714909,0.0074397210755508736,-0.000898552841343473,0.0008741942556729966
0.9651922499979264,31870.873920041668,-0.0024454593658447266,0.005073130130767822,-0.003176450729370117,-0.027092013508081436,-0.012177888303995132,-0.009602735750377178,0.007201605206012827,-0.0010287629858373505,0.0007925364861296741
0.9752462500000547,31870.88397404167,-0.009976327419281006,0.0025116801261901855,-0.0021652579307556152,-0.043178483843803406,0.017289724200963974,0.0028937747702002525,0.007225586273612768,-0.001370911918466737,0.0007432415648569075
0.985300249998545,31870.89402804167,-0.009892106056213379,0.002384573221206665,0.002919793128967285,-0.06849981844425201,0.0024335451889783144,0.03443731740117073,0.0073770676671010525,-0.0019023529880269532,0.0009040990873961489
0.9953542500006733,31870.90408204167,0.007281124591827393,-0.0036068856716156006,0.009748101234436035,-0.017098013311624527,-0.01743483543395996,-0.008877050131559372,0.007287598418976508,-0.0023416210792159614,0.0010666403932196966
1.0054082499991637,31870.91413604167,-0.0002211928367614746,-0.005633652210235596,0.0007866621017456055,-0.04389926791191101,0.0017175544053316116,0.03868913650512695,0.007157580886034752,-0.0025774425979127416,0.0011678534687066513
1.015462249997654,31870.924190041667,0.0018034577369689941,-0.01082107424736023,0.009295284748077393,-0.05120782554149628,0.03186760097742081,0.056127700954675674,0.00737329965279919,-0.003099436156822404,0.0016883939640452215
1.0255162499997823,31870.93424404167,-0.012177884578704834,0.0025925934314727783,-0.0204390287399292,-0.02522309683263302,0.06416402012109756,0.019726019352674484,0.007852675789523256,-0.003482089909532829,0.0021039848202672913
1.0355702499982726,31870.944298041668,0.005737245082855225,-0.003505229949951172,-0.010500431060791016,-0.029333818703889847,0.1550099104642868,0.0049474178813397884,0.008812488407291782,-0.003703632363380864,0.0021901879227049577
1.045624250000401,31870.95435204167,-0.0020525455474853516,0.0042632222175598145,-0.004546046257019043,-0.06981147080659866,0.29630497097969055,0.01657691039144993,0.011118072099312674,-0.004104486456074068,0.002275191497818522
1.0556782499988913,31870.96440604167,-0.011326372623443604,-0.010031193494796753,-0.012672483921051025,-0.3662189841270447,0.42801615595817566,0.17098821699619293,0.014844348345106362,-0.006142905142690843,0.0031768486288297907
1.0657322499973816,31870.974460041667,0.02280968427658081,-0.05938076972961426,0.053767502307891846,-0.5956404209136963,0.5340994000434875,0.32788407802581787,0.01961288594569582,-0.01083708823195907,0.005813867989423272
1.07578624999951,31870.98451404167,0.03132331371307373,-0.02183765172958374,0.03728353977203369,-0.8652965426445007,0.7565929293632507,0.3585937023162842,0.02595810638712626,-0.018152924055303648,0.009517206312528542
1.0858412499983388,31870.994569041668,-0.02280980348587036,0.0098324716091156,-0.0031075477600097656,-0.740430474281311,0.9079632759094238,0.23931071162223816,0.034479113758623565,-0.026297832039152355,0.01278365599166472
1.095895250000467,31871.00462304167,-0.03189265727996826,-0.0008590519428253174,-0.06968265771865845,-0.6813501715660095,0.8882837891578674,0.19816580414772034,0.043717549928977736,-0.033074887114478334,0.015171093848494271
1.1059492499989574,31871.01467704167,-0.024088919162750244,-0.006723463535308838,0.02200949192047119,-1.1267659664154053,0.5075086951255798,0.3581314980983734,0.05102044414297577,-0.04178476736270024,0.01818519201977532
1.1160032499974477,31871.024731041667,0.07261919975280762,-0.0032803118228912354,0.11926192045211792,-1.4624630212783813,0.25470268726348877,0.6259984374046326,0.0549943182486793,-0.05465470925552939,0.023814314155887254
1.126057249999576,31871.03478504167,0.05996650457382202,-0.02378988265991211,0.0569879412651062,-1.6008027791976929,0.05217726528644562,0.7113474011421204,0.0568768242724513,-0.06973402390326086,0.03155799834948848
1.1361112499980663,31871.044839041668,0.035245656967163086,-0.06169021129608154,0.039912521839141846,-1.5607362985610962,0.05230017006397247,0.7995598316192627,0.058004165053896,-0.08526186605868848,0.04001805107232662
1.1461652500001946,31871.05489304167,0.03981435298919678,-0.021089494228363037,0.05168253183364868,-1.4830013513565063,0.10818687826395035,0.996420681476593,0.05969392016152168,-0.09994611466058581,0.04991943409726635
1.156219249998685,31871.06494704167,0.0412105917930603,0.018702715635299683,0.02930474281311035,-1.2448639869689941,0.2390800416469574,1.0946235656738281,0.062713403801867,-0.113142639260172,0.061562742110705594
1.1662732499971753,31871.075001041667,-0.025461912155151367,0.014052063226699829,-0.05190634727478027,-0.7532019019126892,0.2667910158634186,0.8963826298713684,0.06643943273522487,-0.1228247166213823,0.07237655474679343
1.1763272499993036,31871.08505504167,-0.07353335618972778,-0.007085323333740234,-0.09261524677276611,-0.025559987872838974,0.2041434943675995,0.4750508666038513,0.06986606217018146,-0.12628227161702144,0.07962814212171823
1.186381249997794,31871.095109041667,-0.0956612229347229,-0.015552669763565063,-0.0776013731956482,0.5459405779838562,0.07141394168138504,0.16636253893375397,0.0716050421431241,-0.12329914345474516,0.0824978176775161
1.1964352499999222,31871.10516304167,-0.06668651103973389,0.006259262561798096,-0.02210313081741333,1.038159728050232,0.050754204392433167,-0.007631890010088682,0.0720099744789974,-0.1153651789719177,0.08270102274502646
1.2064892499984126,31871.115217041668,-0.0526200532913208,0.03269264101982117,0.010366678237915039,1.6239830255508423,0.2393832504749298,-0.1443932056427002,0.07317377060658882,-0.10212274257731108,0.08094076158766181
1.2165442499972414,31871.125272041667,-0.022982001304626465,0.007624924182891846,0.05682152509689331,1.6024720668792725,0.3268245458602905,-0.32441848516464233,0.07581251004391992,-0.0854172531468464,0.07729707270123685
1.2265982499993697,31871.13532604167,0.04738175868988037,-0.013560742139816284,0.055691540241241455,1.174597978591919,0.21671560406684875,-0.37864950299263,0.07793530559118668,-0.07209573538658992,0.07263443888896166
1.23665224999786,31871.145380041668,0.02536797523498535,-0.02054855227470398,-0.047439754009246826,1.0500051975250244,0.19265209138393402,-0.40245896577835083,0.07966757005774945,-0.061144602026938846,0.0678114505881181
1.2467062499999884,31871.15543404167,0.01103055477142334,-0.024069517850875854,0.004779338836669922,0.6827219724655151,0.16326357424259186,-0.46949633955955505,0.08140660960020418,-0.05253180909937883,0.06264874969759629
1.2567602499984787,31871.165488041668,0.031644463539123535,-0.015201866626739502,0.08101111650466919,0.07316774874925613,-0.09460937976837158,-0.3177115321159363,0.08148599700310276,-0.04906321117508703,0.05832242400421048
1.266814250000607,31871.17554204167,0.053143084049224854,0.017605215311050415,0.02601802349090576,-0.4875997006893158,-0.32975825667381287,-0.07275421917438507,0.07922694743399462,-0.051646516253972,0.05655306075891416
1.2768682499990973,31871.18559604167,0.018986821174621582,0.016092956066131592,-0.004723787307739258,-0.6472642421722412,-0.34720927476882935,0.025002937763929367,0.07587153913281461,-0.0574834796165386,0.056839096976330085
1.2869222499975876,31871.195650041667,-0.008890032768249512,0.0055911242961883545,-0.008916378021240234,-0.7671786546707153,-0.2550079822540283,0.14921222627162933,0.07276338061118161,-0.06447623452786713,0.05817435848596435
1.296976249999716,31871.20570404167,-0.004802703857421875,0.013835340738296509,-0.014506697654724121,-0.8827620148658752,-0.1631331741809845,0.2939602732658386,0.07093859860322191,-0.07269160921858597,0.0610405967528808
1.3070302499982063,31871.215758041668,-0.018117427825927734,0.02724778652191162,-0.016629695892333984,-0.8138495087623596,-0.16589593887329102,0.34632042050361633,0.069655366293695,-0.08100509681175042,0.06495314029797541
1.3170842500003346,31871.22581204167,-0.012139379978179932,0.0221979022026062,-0.02169632911682129,-0.6287063956260681,-0.21913400292396545,0.25893962383270264,0.06805984494304425,-0.08804947846802838,0.0685329349571746
1.327138249998825,31871.23586604167,-0.01502448320388794,-0.0006885528564453125,-0.04808688163757324,-0.4425434470176697,-0.1419057846069336,0.17915503680706024,0.06625739286112027,-0.09330006485924251,0.07118815885459369
