ax,ay,az,gx,gy,gz,roll,pitch,yaw
0.0035142898559570312,-0.004688143730163574,0.004307389259338379,-0.003715217811986804,0.009861393831670284,-0.001981237903237343,-1.2289048490248888,-1.5076164715266176,-0.6119483475746942
0.004375193268060684,-0.003667116165161133,0.0034767985343933105,0.004939522594213486,0.005401664413511753,0.0029344249051064253,-1.22941184271344,-1.507637244012439,-0.6125220821882382
0.002780977636575699,-0.0036703944206237793,0.0005144476890563965,0.010383112356066704,0.0005949253682047129,0.009290006011724472,-1.2291625028442856,-1.507688978051763,-0.6122923273484717
0.0004985146224498749,-0.006847679615020752,0.002175450325012207,0.017686566337943077,-0.005692531354725361,0.009252721443772316,-1.2276026950698942,-1.5077437079125549,-0.6107155331197395
0.0010941922664642334,-0.005201935768127441,0.005483867600560188,0.01903705485165119,-0.010470774956047535,0.010210766457021236,-1.2248756489320887,-1.5077780737475537,-0.6078914883005894
4.076957702636719e-05,-0.00557023286819458,0.006954669952392578,0.012738412246108055,-0.0063284942880272865,0.006046115420758724,-1.2220099017050936,-1.507811974185706,-0.60491929248015
0.0009416341781616211,-0.008136272430419922,0.005080819129943848,0.0031490353867411613,-0.004899309016764164,0.005608531180769205,-1.2209525393505443,-1.5078531792462595,-0.6038079768613
0.0028437934815883636,-0.007635593414306641,-5.263276398181915e-05,-0.004309946205466986,0.00235966918990016,0.00020790708367712796,-1.2213110078791005,-1.5079004901455686,-0.6041632757978931
0.005087520927190781,-0.005501091480255127,-0.0005123000591993332,-0.017131246626377106,0.0010889419354498386,-0.007492703385651112,-1.223252470837416,-1.5079247266871811,-0.6061373317565951
0.004888515919446945,-0.008004307746887207,0.003988627344369888,-0.02913491241633892,-0.0035319088492542505,-0.009505253285169601,-1.2273227101013715,-1.5079360195977163,-0.6101968427114928
0.0055337585508823395,-0.0047866106033325195,0.004096925258636475,-0.032761961221694946,-0.004950042348355055,-0.005788119975477457,-1.2325383640218703,-1.5079686673603072,-0.6153796900981946
