t,ax,ay,az,gx,gy,gz,roll,pitch,yaw
0.0,-0.0625011324882507,-0.210869014263153,-0.0284556746482849,-0.0598209090530872,-1.2203313112258911,0.2648809850215912,-0.2328898384292347,0.1451501793027563,0.0093245367805544
0.010054999998828862,-0.0560671016573905,-0.1556317806243896,-0.0190711468458175,-0.0405159220099449,-1.1524007320404053,0.3477329909801483,-0.2452558980080945,0.1437995391546819,0.0121954971659691
0.020108999997319188,-0.0407655909657478,-0.091021180152893,0.0086047649383544,0.0646296739578247,-1.1129255294799805,0.3934522867202759,-0.257148957440946,0.1429429145989629,0.0158526686087571
0.03016399999614805,0.0068410262465476,0.009503424167633,0.0104947686195373,0.1855998635292053,-1.061042308807373,0.4646472036838531,-0.2687314603168815,0.1430729254342264,0.0204134730547383
0.04021899999497691,0.0609881356358528,0.1201981306076049,0.0313815549015998,0.2115108221769333,-1.0343713760375977,0.481763631105423,-0.2799849380922794,0.1437818383718744,0.0256673261311724
0.050273000000743195,0.1132096126675605,0.1590182185173034,0.0426889657974243,0.0153615931048989,-1.08901846408844,0.3997942507266998,-0.2912872265029534,0.1437481821184414,0.0303806757209996
0.06032799999957206,0.1321761906147003,0.1011581420898437,0.0334956049919128,-0.3159963488578796,-1.2012685537338257,0.2504183351993561,-0.303159185082947,0.1413223335639793,0.0331659190620658
0.07038299999840092,0.1459211260080337,0.0839453935623169,0.0088028982281684,-0.5298264622688293,-1.3466733694076538,0.1168234571814537,-0.3160380169321066,0.1366026129927584,0.0335425151210048
0.08043699999689125,0.1492336988449096,0.1421606540679931,-0.0114405751228332,-0.6242925524711609,-1.5196632146835327,-0.0109121361747384,-0.3303879588645357,0.1306932620854386,0.0320021369897383
0.09049199999572011,0.1440533101558685,0.1314106583595276,-0.0502363592386245,-0.4579544365406036,-1.7291873693466189,-0.1012198254466056,-0.3463516911156935,0.1257318362564057,0.0296824250575336
0.10054699999454897,0.1390844285488128,0.0982616543769836,-0.0260069370269775,-0.3713676333427429,-1.909071683883667,-0.1402564346790313,-0.3643149673003307,0.1223505012866237,0.0270627366733848
0.11060100000031525,0.1148622930049896,-0.029278814792633,0.0336107686161994,-0.384757786989212,-2.0510671138763428,-0.1806145757436752,-0.3838887847043895,0.1194080609733182,0.0241965218599158
0.12065599999914411,0.1064508706331253,-0.0973140597343444,0.0519142225384712,-0.4285710453987121,-2.201696395874023,-0.1826931685209274,-0.4048884484833742,0.1163745713841129,0.0208984061473661
0.13071099999797298,0.1166351735591888,0.0009878873825073,-0.0063507556915283,-0.4600562155246734,-2.3252434730529785,-0.1871771216392517,-0.427299714478378,0.1130555884778077,0.0173917801856813
0.1407649999964633,0.12167339771986,0.0331981182098388,-0.0894745662808418,-0.336995005607605,-2.4202404022216797,-0.2340202629566192,-0.4508129213362733,0.1103348073823462,0.013815631162298
0.15081999999529216,0.1062298789620399,0.0048958659172058,-0.045615017414093,-0.4086385071277618,-2.410510301589966,-0.2880852818489074,-0.4746680619873347,0.1083317138277359,0.0098485257174486
0.16087500000139698,0.0920977592468261,-0.0449773669242858,-0.0303772650659084,-0.4713002741336822,-2.321401596069336,-0.2378721833229065,-0.498012857219355,0.105743545336122,0.0054656174011466
0.1709289999998873,0.091564230620861,-0.0074360370635986,-0.0808561369776725,-0.3630144298076629,-2.248636245727539,-0.2969794273376465,-0.5205059072475835,0.1032822748692116,0.0009997569434893
0.18098399999871617,0.1211863681674003,0.0924794673919677,-0.0933528542518615,-0.2355113327503204,-2.250943183898926,-0.3118558228015899,-0.5426511503678918,0.1022235101844312,-0.0032040219564893
0.19103899999754503,0.0947977900505065,0.0212435722351074,-0.0731599330902099,-0.1194503307342529,-2.2668347358703613,-0.3166782855987549,-0.5650485999458813,0.1023253987437725,-0.0068565088010429
0.20109299999603536,0.0312553346157074,-0.1011755466461181,-0.0538491047918796,-0.0108404941856861,-2.2371907234191895,-0.2928102314472198,-0.5874048639824262,0.1033937964467749,-0.0099096408334885
0.21114799999486422,-0.0095041021704673,-0.0434494018554687,-0.1042501926422119,0.1363556534051895,-2.1492726802825928,-0.1461235135793686,-0.6093104712384857,0.1052608848234225,-0.0112828077454437
0.22120300000096904,-0.0215573906898498,0.045639157295227,-0.173385739326477,0.288979023694992,-1.9492207765579224,-0.0070143602788448,-0.6299987219456037,0.1074610943363071,-0.0106657868385341
0.2312579999997979,-0.0019271224737167,-0.008827269077301,-0.1894773840904235,0.3553726077079773,-1.8257215023040771,0.0883777737617492,-0.6491902110942985,0.1098393342685584,-0.0083103747174634
0.24131199999828823,0.0426695197820663,-0.0275760293006896,-0.1811720728874206,0.3385867178440094,-1.8028697967529297,0.1552188545465469,-0.6677548799485864,0.111890594016344,-0.0051376615744865
0.2513669999971171,0.0603988021612167,0.0734521746635437,-0.2002163529396057,0.3765596747398376,-1.8199046850204468,0.1265740245580673,-0.6863882831826857,0.1137554288649737,-0.0017411713932919
0.26142199999594595,0.0643606781959533,0.1500431895256042,-0.1793844699859619,0.4369479119777679,-1.821802258491516,0.096565805375576,-0.7050932610804433,0.1161662116841309,0.0017059963400861
0.2714759999944363,0.0611290857195854,0.1753051877021789,-0.1781206727027893,0.534825325012207,-1.882195234298706,0.0322041474282741,-0.7241680407520009,0.1194425990062458,0.0054392443697288
0.2815310000005411,0.0551366358995437,0.1864449381828308,-0.1808770895004272,0.6380065679550171,-1.9592458009719849,-0.0033130992669612,-0.7439764461273534,0.1237017541715942,0.009521918645267
0.29158599999936996,0.0322883129119873,0.2043419480323791,-0.1504175662994384,0.7218031287193298,-1.9941328763961792,-0.0359871014952659,-0.7644731679689759,0.128915639305179,0.014113972324141
0.3016399999978603,0.0430304482579231,0.1750844717025756,-0.1027614548802375,0.6542320847511292,-2.0512707233428955,-0.0734013170003891,-0.7854098367972824,0.1343618755242367,0.0188139374205162
0.31169499999668915,0.0636234134435653,0.0862607955932617,0.0068206116557121,0.0373910367488861,-2.113570213317871,-0.1817246228456497,-0.8065360362192575,0.1379587623308109,0.0206126089483951
0.321749999995518,0.0931842178106308,-0.0915550589561462,0.0854390263557434,-0.639204740524292,-2.2213714122772217,-0.2403421252965927,-0.8277731930687583,0.1371980971915633,0.0167287203315427
0.3318040000012843,0.0917815864086151,-0.0062543153762817,-0.0218847393989563,-0.6750044822692871,-2.349672317504883,-0.3578806221485138,-0.8498608694800551,0.1348029648320672,0.0095198729251373
0.34185900000011316,0.0842280983924865,0.3320134878158569,-0.0458956956863403,-0.3523489534854889,-2.308997392654419,-0.4490286409854889,-0.872590584135594,0.1345314930512383,0.0028414623837836
0.351913999998942,0.0352815985679626,0.2259478569030761,0.0289040207862854,0.0183299519121646,-2.19633412361145,-0.4560956060886383,-0.8945821277814476,0.1371077475692499,-0.00141401635283
0.36196799999743234,-0.0038967281579971,-0.0086888074874877,0.1128959655761718,0.3249434232711792,-2.1796762943267822,-0.466580718755722,-0.9164088138979416,0.1417006913407488,-0.0029041626151753
0.3720229999962612,-0.0828285962343216,-0.0589116215705871,0.187955617904663,0.6651682257652283,-2.17251968383789,-0.5050936341285706,-0.9384273607420432,0.1486298765442469,-0.0018374525844024
0.38207799999509007,-0.1126890331506729,-0.0019441843032836,0.2124539613723755,0.8641415238380432,-2.1354310512542725,-0.4502770006656647,-0.9606521072096794,0.1570717023446245,0.0017416220227541
0.39213200000085635,-0.1453442722558975,-0.0816432833671569,0.2940404415130615,0.8783795237541199,-2.017343282699585,-0.4090295732021332,-0.9823816273929024,0.165739547180602,0.0066954625463803
0.4021869999996852,-0.1072940975427627,-0.1904300451278686,0.3235392570495605,0.6351072192192078,-1.826542854309082,-0.2901058495044708,-1.0025450387463684,0.1729181851919996,0.0113805459122459
0.4122419999985141,-0.040040910243988,-0.2089876532554626,0.3522074818611145,0.214210107922554,-1.5968059301376345,-0.2069970667362213,-1.0201204984732115,0.1772887187782728,0.0136275597287566
0.4222959999970044,0.052602618932724,-0.1837911009788513,0.2845150828361511,-0.0579985082149505,-1.435515522956848,-0.155965581536293,-1.0352395535894274,0.1791356931822484,0.0132626508718838
0.43235099999583326,0.1382075250148773,-0.0284852385520935,0.260387659072876,-0.0672648027539253,-1.3383649587631226,-0.1626829802989959,-1.048944757996889,0.1801705605345906,0.0118685950335353
0.4424059999946621,0.1961970925331115,0.0335897803306579,0.2309485077857971,0.0016170628368854,-1.2478740215301514,-0.1535560488700866,-1.0616535204202833,0.181340190322866,0.010658420697423
0.4524600000004284,0.2254993617534637,-0.0441802144050598,0.1833221912384033,0.1542680412530899,-1.2491580247879028,-0.1806225627660751,-1.074225740636334,0.1832332354064129,0.0105946680433236
0.46251499999925727,0.2520436644554138,-0.0440362691879272,0.1472490429878235,0.1682986319065094,-1.2637324333190918,-0.1888775527477264,-1.086960177015622,0.1856953910861392,0.0112363162806725
0.47256999999808613,0.2762436866760254,-0.0903778076171875,0.082239031791687,0.1377148926258087,-1.301113843917847,-0.1376800388097763,-1.0999262283464597,0.1878924810442419,0.0118358941466167
0.482624999996915,0.2836468815803528,-0.0898077487945556,-0.0087514519691467,0.1245338320732116,-1.4254599809646606,-0.1273341923952102,-1.1137953361658093,0.1896796375138697,0.0124862437732492
0.4926789999954053,0.2680038213729858,-0.0584999918937683,0.0296174250543117,0.0268139839172363,-1.470144510269165,-0.0739048719406127,-1.128418296857873,0.1909420376374457,0.0127495894094953
0.5027339999942342,0.2436258941888809,-0.1170589923858642,0.0236404538154602,-0.0462341271340847,-1.5417102575302124,-0.0563045740127563,-1.1434800689592253,0.1914573336566627,0.0123835736172451
0.512789000000339,0.2362474799156189,-0.1327027678489685,0.0484218597412109,-0.1700742244720459,-1.619648814201355,-0.0668523907661438,-1.159132631360006,0.1915823729481795,0.0111476246519429
0.5228429999988293,0.2128347754478454,-0.0974625349044799,0.0160784721374511,-0.2462803125381469,-1.6551260948181152,-0.0660798102617263,-1.175215449302819,0.1914194535624772,0.008811145214305
